utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_prices,median_income_category,approximate_median_income,check,bill_frequency_update,Tier_number,Tier_price,Tier_volume
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,2,NA,NA
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,3,NA,NA
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,4,NA,NA
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,5,NA,NA
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,6,NA,NA
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,7,NA,NA
City of Lindsay,CA5410006,1/1/2009,Monthly,converted to kgal,15,3,4,Uniform,19.97,15.3,35.27,NA,NA,1.02,NA,NA,1,Monthly,8,NA,NA
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,1,1.9,7
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,2,2.46,16
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,3,3.2,25
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,4,4.14,NA
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,5,NA,NA
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,6,NA,NA
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,7,NA,NA
City of North Las Vegas Utility,NA(NEVADA),10/1/2016,Monthly,converted to kgal,15,3,4,Tiered,10.64,24.24,34.88,0-7-16-25,0,1.9-2.46-3.2-4.14,NA,NA,1,Monthly,8,NA,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,1,1.8327274,10.472728
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,2,2.28903912,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,3,NA,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,4,NA,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,5,NA,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,6,NA,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,7,NA,NA
City of Oceanside,CA3710014,1/1/2017,Monthly,converted to kgal,8.075295448,2.588487818,4.474292045,Tiered,15.2,19.78,34.98,0-14,0,2.45-3.06,"$50,000 to $59,999",55000,1,Monthly,8,NA,NA
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,1,0,11
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,2,0.38,21
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,3,0.5,31
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,4,0.63,NA
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,5,NA,NA
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,6,NA,NA
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,7,NA,NA
City of Tehama,CA5200504,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,31.2,0.46,31.66,0-11-21-31,0,0-0.38-0.5-0.63,NA,NA,0,Monthly,8,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,1,1.24924684,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,2,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,3,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
City of Vacaville,CA4810008,1/1/2016,Bi-Monthly,converted to kgal,12,2.647952421,9.139565227,Uniform,19.6,10,19.8,NA,NA,1.67,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,1,1.46618192,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,2,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,3,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,4,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,5,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,6,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,7,NA,NA
City of Winters,CA5710005,9/1/2015,Monthly,converted to kgal,15,3,4,Uniform,20.03,29.4,49.43,NA,NA,1.96,NA,NA,1,Monthly,8,NA,NA
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,1,0.89,11.5
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,2,1.49,20
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,3,1.83,NA
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Clovis  City Of,CA1010003,1/7/2017,Bi-Monthly,converted to kgal,16,2.757241075,9.987905455,Tiered,10.93,5.615,11.08,0-23-40,0,0.89-1.49-1.83,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,1,1.122078,30.670132
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,2,1.2342858,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,3,NA,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,4,NA,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,5,NA,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,6,NA,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,7,NA,NA
Coachella  City Of,CA3310007,7/1/2017,Monthly,converted to kgal,12.93779034,3.448960992,5.97187381,Tiered,13.8,19.41,33.21,0-41,0,1.5-1.65,"$30,000 to $34,999",32500,1,Monthly,8,NA,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,1,0.7106494,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,2,0.98742864,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,3,1.84020792,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,4,3.49340284,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,5,4.58555876,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,6,NA,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,7,NA,NA
Coachella Valley Water District,CA3310001,8/1/2016,Monthly,converted to kgal,19.58665345,2.36285721,6.239468182,Budget,6.92,29.23,36.15,0-indoor-100%-175%-300%,0,0.95-1.32-2.46-4.67-6.13,"$50,000 to $59,999",55000,0,Monthly,8,NA,NA
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,1,1.56,10
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,2,1.91,30
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,3,2.32,NA
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,4,NA,NA
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,5,NA,NA
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,6,NA,NA
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,7,NA,NA
Coalinga City of,CA1010004,7/1/2014,Monthly,converted to kgal,16,2.989260434,5.712299714,Tiered,20.83,19.56,40.39,0-10-30,0,1.56-1.91-2.32,"$45,000 to $49,999",47500,0,Monthly,8,NA,NA
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,1,7.2187018,1.496104
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,2,8.05652004,5.984416
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,3,10.39044228,11.22078
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,4,13.77163732,NA
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,5,NA,NA
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,6,NA,NA
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,7,NA,NA
Coastside County Water District,CA4110011,7/1/2017,Bi-Monthly,converted to kgal,5,2.394102727,7.659957727,Tiered,39.23,28.71,48.32,0-4-16-30,0,9.65-10.77-13.89-18.41,"$100,000 to $124,999",112500,0,Monthly,8,NA,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,1,1.22680528,13.464936
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,2,1.78784428,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,3,NA,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,4,NA,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,5,NA,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,6,NA,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,7,NA,NA
Colton  City Of,CA3610014,7/1/2017,Monthly,converted to kgal,11.84489144,3.039440111,5.017808293,Tiered,25.29,19.43,44.72,0-18,0,1.64-2.39,"$40,000 to $44,999",42500,0,Monthly,8,NA,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,1,1.99729884,14.96104
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,2,2.31148068,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,3,NA,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,4,NA,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,5,NA,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,6,NA,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,7,NA,NA
Compton City of,CA1910026,7/1/2014,Monthly,converted to kgal,8.001823893,3.582829571,4.477792632,Tiered,30.54,21.36,51.9,0-20,0,2.67-3.09,"$45,000 to $49,999",47500,1,Monthly,8,NA,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,1,2.92488332,14.96104
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,2,5.84976664,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,3,NA,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,4,NA,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,5,NA,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,6,NA,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,7,NA,NA
Contra Costa Water District,CA0710003,9/5/2017,Bi-Monthly,converted to kgal,10,2.581261497,8.726084545,Tiered,8.97,18.695,23.18,0-40,0,3.91-7.82,"$75,000 to $99,999",87500,0,Monthly,8,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,1,1.24176632,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,2,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,3,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,4,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,5,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,6,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,7,NA,NA
Corcoran  City Of,CA1610004,4/1/2018,Monthly,converted to kgal,21.61961444,3.240506329,4.933713415,Uniform,27,35.89,62.89,NA,NA,1.66,"$35,000 to $39,999",37500,1,Monthly,8,NA,NA
Corona City Of,CA3310037,2/1/2014,monthly,converted to kgal,13.09221434,2.991443594,4.710831591,Budget,25.23,27.49,52.72,0-indoor-101%-121%-140%,0,2.1-2.33-3.17-6.35-11.64,NA,NA,0,Monthly,1,1.5709092,NA
Corona City Of,CA3310037,2/1/2014,monthly,converted to kgal,13.09221434,2.991443594,4.710831591,Budget,25.23,27.49,52.72,0-indoor-101%-121%-140%,0,2.1-2.33-3.17-6.35-11.64,NA,NA,0,Monthly,2,1.74296116,NA
